label,text
0,还别说，有时你的一句话顿时让我豁然开朗~
0,背的太辛苦了，分几个出来来吧这应该是摄影师的球童。摄影师的最高境界
0,要不怎么唱我的爱坏坏哈哈，今天他说的这段感情真的是太给力了！高中时期有暧昧，大学期间有一段，您挺忙啊，那啥，我们都被《快乐如何》蒙骗了，你这个坏孩子
0,虽然一直不是很喜欢她，但是越来越钦佩她的个性了。女人真的要骄傲着活着，为她的霸气顶她！有媒体借的恋情，问到她对于豪门的态度，范冰冰的回答很干脆：“我就是豪门。”——范爷v5 ！
0,喝最后一口水，防6级上厕所
0,"人家开始冧 住高中可以着现高三嘅 校服 点知换咗 套青哔 哔 嘅 校服 +上我又高啵（1.69cm 呢） 着起身成条青瓜 早知係 甘就早出世两年啦。"
0,回陈楚生演唱时尚电视剧《爱上女主播》片头主题曲《风起时，想你》一听音乐网8.26首播，试听地址；8.27百度新歌首播，尽情关注试听
0,亮了我也买了。。。阳光下是否很热？今早在陽 光下又聽 carole king and james taylor 。
0,哈哈牛~ ！【花絮】这小鬼太坏了，不过不得不佩服他的反应，在场人都笑趴了~
0,多谢呀~ ~ ~ ~ ~ 注意身体~ 你同你男友好热啊！！！生日快乐拉
0,职业装很重要啊，玛丽兄弟脱了，看看啥样子。。。（）
0,今天好开心，继烟台东口之后今天我在宿舍吃到了久违的螃蟹的味道，鲜活的螃蟹被我们煮熟后，岂是一个鲜字了得！诱惑我狂喝了三瓶啤酒~ 要是一边看球一边抓子螃蟹~
0,喲 喲 李小海那眼神...13额。。。那么喜欢你东海哥没办法只好自己给自己找点儿治愈系什么的。曺 先生你摸的李东海都抬不起头了。
0,我也一直搞不懂一个做鞋的跟人家做汽车的瞎闹腾啥呢？
0,还是在微博里泄露几道题吧
0,就看罗塞尔能否维护队内秩序稳定了！现在是少点，但还有冬季转会呢，放心！没问题！韩老师还挺有信心，我觉得巴萨的板凳深度是个问题。桑坦德竞技0-3巴塞罗那，看看马洛卡vs 皇家马德里谁赢谁？或是平局？这赛季皇马要拿第一还真挺难，巴萨绝对重回09赛季之巅。
0,喜迎艳遇国团员归来！坐等投喂~
0,哈哈，这个好有爱
0,还有，为准备的惊喜我憋好久，录节目前几天她还激动地问我微博上有人说会来，真的假的，我镇定地说：绝不可能，他绝对没时间，所以她也绝对相信了我的话。。。知道当时我这?绝?字用得多心虚呀。哈哈，很开心昕昕被惊喜快乐到！！！
0,"我爱麦兜~ ~ ~ ~ 自小麦兜担纲形象大使以来，我们的官方推广短片在土豆网已经播放了超过1 800 000次了，感谢童鞋们的支持，现在本条微博并成为粉丝，我们将抽出5名幸运儿各送上一份超CUTE 麦兜文具五件组（奖品如图），20101031截止哦，转起来吧~"
0,梦里出现的人，醒来时就该去见他，生活就是那么简单。----《新桥恋人》
0,在一件洗过很多次的T -shirt 上找到一根一年前就分开了的猫咪的猫！！！激动中！！！！！
0,有才的人到处都是这段子太经典了！！！！恩！这个算是今日爆炸新闻~ 很好，合久必有娃，分久必互抽!现在两大热点播报：1.韩寒有小韩寒了，一韩已经变成两韩；2.北韩炮轰南韩了，两韩可能变成一韩。恭喜韩寒做了孩子他爸！
0,哈哈，我们还穿短袖呢这儿早上卖菜出摊的都得穿棉袄，在室内的还好点啊！！！我真得穿棉袄了！！！这么冷，我还打算出去玩呢好冷啊，漫长的冬天就快来到了！只好把心弄热乎点只要心是热的就足矣！哈尔滨中秋夜0度。多冷啊~ ~ ~
0,11、太聪明。12、欲求未满。1.缺乏信仰。2.总是开会。3.对美好事物不感动。4.不懂施舍。5.不知足。6.焦虑.7.压力大，标准高。8.不敢坚持做自己。9.得失心强，缺乏冒险精神。?10.单调与规律，缺乏游戏精神。（转）
0,帮蔡总招聘英才杜总应聘就意味者我要被收购了那我只好退了哈，哪能竟得过您啊蔡总的这个帖子，要大推。另外，我要去应聘，哈哈帮转试试围脖的力量帮转试试围脖的力量急需房地产营销策划，销售经理，文案，有意的朋友可发简历至caijingxue@sohu .com 。谢谢。。
0,"人家是心有灵犀一点通咱是心有灵犀不点都通【5.29关于那些不能忘的记忆—默契】如果你还不大懂什么是默契那么请你一定要去看周笔畅的演唱会.因为笔亲与她之间的默契已到了一种让人佩服的境界.大合唱不算什么那已成他们的习惯.那些跟着节奏喊出的"" 嘿!嘿!嘿!"" "" 爱!爱!爱.."" 还有与台上的她互相调戏以及互动都完美得让你以为他们彩排过!"
0,四个王者星座，我淘可以的，又了解多一点，Amy 好像也是这样。。。Jessica 是王者，小初初也是王者。。。【四大阴谋家星座】★魔羯 —万王之王，坚忍、智谋、冷静，行动力、耐性。商人、公司高管中此星座最多★天蝎—天王，执着、计谋、果决，总能发挥到极致★狮子座—地王，毅力、气魄，永远在世界舞台占据最惹眼的位置★白羊座-孩子王，活力、实践、勇气，下定决心排除万难也要达目的，开创式企业家居多
0,明天我也去跑一下居然加表情了。刚外出遛酷小迈，跑了一通，通体舒泰。
0,狗的嗅觉果然无敌
0,哇哇太漂亮了正好留着收藏[拍客]实拍广州亚运闭幕式焰火盛宴灿烂烟花点亮珠江
0,好的写作，常常是在用内心纠正现实。所以，作家是一个什么样的人很重要。同时他似乎必须拥有一个谁也不能干预的、独立完整的内心生活。
0,太危险了这是真的吧珍爱小动物！天气冷了，会有流浪的猫狗躲在车底下靠近排气管和发动机取暖，12580提示希望车主们开动汽车之前，检查一下轮胎下排气管是否有小动物，以免酿成惨剧。请有爱心的童鞋们给自己有车的朋友吧。
0,现在的女生比较喜欢“肉肉”的男生哇
0,回复谢谢点评，飞星得益匪浅！好个《醉》切题，应景，韵正，合律，赞并转（呵呵，从诗刊到海外一路顺两个群寻过来，思君是不会放过好诗的）有一处出律“苇”字，此处应是平声：）但不妨诗意，不可为诗意太过格律化：）晓烟如练绕江游，红袖轻舟醉碧流；岸上芦苇频探首，青山默送眼波柔。---《醉》-海外诗刊诗社
0,相形见绌哦··汗汗··厉害！厉害！时尚健康的朋友们，这真的很符合你们的主题和需要，拍时尚杂志和时尚活动能联络到他，就真的特别有！！！给大家看看我的柔软度。这张照片不管专业人士看过，还是不专业的。我想大家都会有种视觉的冲击，这个动作本人觉得即使对专业人士来讲也会觉得有难度。首先单脚控制平衡。做这个动作的人，一定柔软度要达到标准，我做这个动作的时候都不敢喘气，喘气就会有摇摆差点没有气了呵呵有点讲的夸张啦。
0,回复以后你可以使下饮加糖鲜榨橙汁，因为功效系一样嘅 。。。甘你就少食D 試 下，可能你先至會 好似我甘聰 敏過 人...好明显你咖啡饮多了油条、咖啡、爆米花、鱼干片、猪肝、腌菜、味精、葵花子、松花蛋、臭豆腐、泡泡糖、加糖鲜榨橙汁。大家切记以后要少吃这些食物哦！》
0,是谁？还在黑板上画了个老师的屁股？!!!女老师，在黑板上画了一个苹果。老师问学生：“小朋友们，谁知道黑板上画的是什么？”小朋友们都抢着回答：“是一个屁股！”老师气的满脸是泪，去找校长评理。校长训斥学生：“你们真是不懂事，老师这么好，你们还把她气哭。”校长看了看黑板，又说：“是谁？还在黑板上画了个屁股？！！！”
0,喷哈哈哈哈哈好有喜感了！！！！好神奇！额，其实换成本土的也蛮有味道哒，哈哈当外国广告换了本土音乐后！笑喷了！42秒后，神一般的转变！
0,艺术家去世后会更闻名于世！王力宏这样的人比较像艺术家，不仅仅是红不红那么简单了: 小宏脸小胳膊小细腿小蛮腰。: : forever : 力宏不朽!王力宏还能红多久_ 叶茂中营销策划机构网站
0,可爱。转载taisam23 加工by me 【和小朋友】其实是两个小朋友啦。【四格】
0,好吧，哭完开始第二种减压，去香港啦
0,佛乐欣赏：《菩 提本无树》。词：菩 提本无树，明镜亦非台，本来无一物何处惹尘埃。我心非我心，他心皆我心，我执非我执，空望天下事。空了何时空，心念有种种，忘了何时忘，佛也念众生。明月当头照，苦乐入禅中，生性当自悟，阴缺何时休。临时列表
0,我要去楼下买泡面了……可怜的娃啊！
0,祝我生日快乐~ ！天天开心~ ！事事顺心~ ！
0,回复经典啊经典。在美女堆里装专家，在专家堆里扮美女！怎么才能看上去有美女范和专家范呢？
0,四级过了~ 在家说话都有底气了~
0,回复回复美丽＋能力＋魅力。女人有三美: 形象美、语言美、心灵美。不要当三瓶女人: 花瓶、醋瓶、药瓶。别做三心女人: 在家里放心、想起来伤心、看起来恶心。别做三转女人: 围着锅台转、围着先生转、围着孩子转。要有四立: 思想独立、能力独力、交通独立、经济独立.有气质的女人才会千种风情。
0,大家给力的起来啊兔拉拉之网络趣兔图片大征集正在金霸王官网展开。加“金霸王宾尼兔”粉丝，评论本条微博，为光荣的兔拉拉加油，并5个好友以上。将从本条微博的回复中抽取10名，奖30元移动充值卡。本话题截止11月12日。> > > 系列有奖活动陆续开始，积分排名赢Ipad 及数千份好礼请至www .duracellchina .com
0,通过WAP Link 做的这个应用满创新的，能见面聊聊吗？Cool 不需要数据线也能装应用轻轻一点，应用安装地址就发送到您的手机～再也不会出现忘带数据线的郁闷，向您的朋友推荐应用也更方便！另外提一句，这个功能是免费的哦～欢迎大家点击试用～
0,哎呦我的乖乖哦！左下角那张的LOGO 也么那么讨厌那张多美啊！右边终于有我爱的嘉欣和浩然合照了！剧照看看这个大力妹HC 下
1,﻿回复老农民的处女情结，原著里的女主很丰满滴，而且很为胸大烦恼滴，老三第一次背她过河被胸器压迫就起反应滴，但是。。。。这摸鼻子滴，，幸好我还没看。。。。原著里是情欲很亢奋的啊，这才符合那个被压抑的年代的人性。看完《山楂树》，发现这男主角和清纯二字完全不沾边，根本就是个情场老手。喜欢摸女孩的脚，简直信手拈来，买泳衣又是如此轻车熟路。尤其是床戏部分，还没怎么亲呢就开始找重点部位了。一个男人只有在经历过血雨腥风之后才知道放下屠刀立地成佛。如果用那晚什么都没发生来显得清纯，那才是欲盖弥彰。
1,。今天才知道，原来世博不能谈“抄袭”，因爲 抄袭个案还真不少，不少当事人一肚子的无奈。
1,回复好吧，下次一起，今儿狗害得我们都没玩····不是么。我昨天明明说让你们叫我。在路上。狗是重点。
1,愛 面膜。。。。吼吼，分享有礼啦，我们将再抽取30名网友，赠送水蜜桃面膜，盒装的哦，一起参与这疯狂的4D 面膜秀吧。里面有个人我猜出来了哈哈我觉得跳的还不是特别风骚应该来个肚皮舞可以续集不错的员工活动今后谁跳的好送一大盒面膜大家报名了我们的PM 最近很疯为了证明我们家的双耳挂4D 面膜超服贴不脫 落，整天在公司追著同事跑，逼大家做一些稀奇古怪的测试首批被害者视频曝光。好笑你就转，笑翻你就+评论，呵呵，反正我差点笑趴下，因为我同桌也在里面。
1,今天总算完成了杂志制作~ 要不是现在才给我文章早就弄完了！。。。。。。眼镜坏的更严重了，一低头就溜下来~ 看来又要换了，工作一年竟然坏了三副眼镜，家里还有副粗框备用的~ 回家有时间再去配一副吧~ 眼镜实在是个大开销啊，镜片镜框再也不配那么好的了
1,回覆那裁判是公报私仇来着。我也这么觉得，裁判太狠了。
1,哈哈哈，我终于看到了尖叫!~ 哈哈，ben its enough ！我笑抽过去了，你看过伐？？
1,白菜纸：20:36:19誒 超想有個 女朋友然後天天圍 著她轉 ==不正常了我【找不到啊找不到就是找不到
1,我闹心！！！
1,色诱不如利诱，利诱不如味诱，你这厮 真是太狠毒了！今夜大决戰 .......
1,家的辛巴病了~ 老天一定要让世界上最可爱的小辛巴度过这一关！加油辛巴~ ~ ~ 。
1,哈哈哈～～只可远观不可亵 玩也！远远看去一性感长腿MM ，一走近，我捂脸走了。。。
1,我一直觉得德国队是支没什么运气的球队，可是克洛泽每届世界杯的头球又总让人出乎意料，亮点！期待帽子戏法继续上演！！！你喜欢电线杆型的啊～重口味～力挺克洛泽
1,回复嗯，你也发现他这个龌龊的心理了？我一直不好意思说，谢谢你！明明是“显摆”幸福~ 还说是“分享”~ 分享图片t 天津一日游
1,del .icio .us 除了用作收藏工具之外，更重要的可当作人工推荐搜索引擎来使用；话说回来，围脖渐渐也可以做搜索引擎了，尤其是在新闻和知识推荐上，晚上和几位年轻朋友吃饭聊天，有感于他们利用互联网对新事物的深入理解和快速学习能力。想请大家推荐一下，有那些互联网工具应用，可以提升学习和工作效率的？
1,还真没认出来。。。你太坏了！传个你的靓 照看看？谁没有自己的青葱岁月？她们能有今天的靓 丽，是因为她们一直没有放弃奔跑！
1,"我今日无SET 头 你竟然偷影我???飯 後微博佬。。。sue 哥哥。。。"
1,你好毒你好毒你好毒毒毒毒毒远走高飞~ ~ ~ ~ 爱我别走~ ~ ~ 当初是你要离开离开就离开......爱情不是你想买，想买就能买。。我想失踪就失踪。切。不过我还真对不起我的朋友们。
1,回复考试呗，其实也没啥，就是怕老板骂你做什么了……我这次真的丢大人了，我的天哪
1,我保证，绝对有情调，尤其是在黑暗中。。。高潮~ 我再次有不详的预感我真是太爱你了~
1,这首歌叫忐忑。。。也许你唱会好听以为一般人真唱不了五音不全的人不发言这个墙裂滴激起了我的翻唱欲钱柜有伐啦？
1,数红包得出很多经验之谈：从红包款式看出个人品味，且同系同款的人是一个圈子；从笔迹看一个人的修养，不留名又出手阔绰才是真正做好事的。实践出真知，狠抓基本功，掐指可知礼金数目
1,天使团630你们来看这是我下一个目标这卷度是有多美！！今年冬天我要搞个这样的头发~
1,不好么。。怎么了真皮的商务男手包！这个...
1,宜家小黄桌，39块一张……【你在看哪！嗷嗷打滚打滚嗷嗷嗷 ！好想要！可爱，想要。可爱的龙猫沙发。想上去打个滚吗？
1,有点意思没有規 矩，不成方圓 ！你能否看出这些柱子是方的还是圆的....？
1,好不容易休息准备睡懒觉，却肚子疼了一晚上，快天亮吃止痛片睡着，不到八点又醒了。
1,纯爷们前力支持老马哥!!!~ ~ ~
1,是大人们让孩子失去了想象力的，培养孩子的想象请从激发大人的开始吧。我在考虑，是不是给自己的房间也这样弄下。儿童节，给孩子一个充满趣味的环境，激发他们的创造力。
1,好东西~ ！当我们发现一个品牌独特的潜力，就将它带入我们的大家庭，培养成自己的孩子，把它推向全世界，并且永远不会卖出它，相比它的价值，当初买入的价格微不足道
1,天气冷了，亲爱的们要主要保暖哦
1,好多····啊啊啊啊啊啊啊啊！哈哈，JJ 林俊杰世界巡回演唱会长沙站的入场券到手啦~ 吴恙 ，赶紧呼我
1,哈哈，我想起来我们开着路虎下地，却又不得不换乘桑塔纳的趣事了。哥，你咋就那么自信呢
1,。帅SHI 了《飞蛾扑火》MV
1,回复专家会抽取问题回答的，被回答的同学就可以收到奖品啦。
1,今天酱油图好多啊~ 对此表示压力很大，理事你个打酱油的总是半边脸啊他站在kangta 的后面这鬼月的。。别这样吧~ 虽然不惊吓。。好恐怖啊~ ~ ~ OMG
1,~ 学校太破楼上水盆翻了直接漏我床上来了。。。
1,我们80后，90后果然OUT 了，看看现在的00后都在用什么了，内牛满面啊。。。
1,仆街啊！点解呢几个变态女人仲未死！这种行为应该严惩！[Ray ][猫扑贴贴论坛]【最新】虐兔女事件续：再爆4段视频（含多位女子虐杀动物视频）、及出售视频的网站曝光【视频】
1,真的只有三个月吗？现在比较同情Ronald ，希望以后不要出现同样的很傻很天真的话
1,孩子他妈，别再孩子气了！【“亲爱的，回来陪孩子过吧”】在浙江温州打工的杨力说，2月27日，因老婆杜娟凌晨跑去上网数落了她几句，她便离家出走至今未归，眼看六一儿童节就要到了，希望妻子早点回家，一家人陪儿子好好过一个儿童节。
1,你学我< < 清水里的鱼1203孤独泪> > 啊!!!< < 清水里的鱼1203XXX > > 的格式是我首创的!!!
1,我喜欢··这款名叫Chamelephone 的手机来自设计者Hiroyuki Tabuchi ，可是你完全联想不到它是一台手机，因为从它的身上来看，只有一个按键的设计，那到底怎样接听电话呢？
1,小月月真悍 马
1,90分钟哨响，乌拉圭的科兰想哭了，不是因为赢不下加纳，而是累得够呛
1,太毒了不治身亡。。。。。。放毒放毒各位Twins 樂 迷久等了！！
1,回覆原来昨晚你和TOTO 仔睡，我和青青仔睡~ ~ 想起在泸州宾馆和汤总家toto 来和我睡。道晚安，好梦。（明儿不用起早跑交警就好了。。）
1,"连蛋都能人造 人类把上帝都操了~ 这帮造假的混蛋，实在可恶至极！！！！【假鸡蛋并不只是传说，就在我们身边】假鸡蛋的制作过程曝光，赶快看看怎样识别假鸡蛋！（via： ）"
1,小姐难道是神仙先知先觉。。这难道是真的巧合吗？
1,蓝莓 ，草莓，华夫，我的最爱都集中在一起了waffle
1,吃芒果把自己吃过敏了怎么办啊？
1,说了戒粗口的…………………………又惹我破戒，牛你妹！
1,"我喜欢，哈哈【康熙来了】录影前 现场已经倒数5 4 3 2时 小S 偶尔会被我狠狠瞪一眼 为什么?因为那几秒 我大概正在想 开场要说的话 而小S 有时却会趁那几秒 对工作人员点等一下录完时 她要吃什么!她被我一瞪 就会无辜的小声说「 我怕等一下 我会忘记我想吃什么」  她讲完这句 录影就开始啦 切!(中天电视台提供照片)"
1,火影还没出噶 ~ ~ ~ 顶
1,"死撲 街杏加橙!!!BB 冇 罪噶 !!咁 様 噶 你!!真系咩人都有~ ~ 大家认住条扑街 他叫陈杰 24岁 住下渡路.他搞大条女的肚子 开始他一直用花言巧语骗他条女去打掉 他条女也只好答应 但去医院检查 是双胞胎 他条女实在不忍打掉 就跟他说 他不肯 还威胁女孩说 就算生也是你自己养 我只能跟你断绝关系 还把之前送给女孩的手机也拿回 就在今天早上 他居然玩失踪 超级贱人"
1,照富士康这趋势下去，是不是要变成集体跳楼了？
1,凭神马！！！我不知道我不知道不知道好多人问我《我不知道》的mv 为什么还不发？其实我也一直在催公司，用这条微博我们一起催公司吧，公司同事天天看我微博哦，哈哈。我们一起施压
1,看着你，有种坐拥世界的错觉。。。日子过得太消沉，大家的美愿在月底一定要实现。。。
1,今天我要大量人哪，从今天起做一个“天天有礼，日日围脖”的好孩子，你的粉丝超过我了，哥粉不爽
1,一大早起来，一惊一乍的吓死我啦！！！！！
1,大家休息…我上班…我亲爱的领导给我安排这小班…老嗨啦~ ~
1,建业人不答应，河南人更不答应，正如建业老总杨楠说的，打出河南男人的气概！
1,MLGB 。最近蚊子真猖狂。盯了我这么多个包。
1,哈哈！【十二星座眼中的幸福】------------双子座
1,好怕到处都是坑看图很震撼！不知道最近像这样类似的在全球会出现多少个？末日轮者说是“地狱之门”，专家叫兽说是正常现象……
1,哎天天就盼着吃饭hungry or not 。盼着盼着好像不饿的肚子就变饿了就更想吃饭了。【就米啥好事儿。】
1,精品外刚内柔，充满无法抗拒的魅力；2、树干型：性格开朗，具有领导力和号召力；3、思念型：性格外向，易融入集体，但多疑且偏激；4、士兵式：保守，很原则性，一贯强势；5、海星型：乐于助人，朋友很多，标准的老好人；6、自由落体型：紧张好动，个性倔强不服输。你哪种？
1,让每一个孩子衣食无忧！令人心酸的照片.
1,啊···开始了，不能淡定了
1,我想出去找朋友喝茶，风好大好冷呐，嗯哼儿不想出门。慧姐走了，我一个人懒得吃饭也懒得打水，结果泡的羹成了汤。我去阳台抽了一根烟，想起你，突然就笑了，噗~ ~ ~ ~ ~ ~ ~ ~ ~ 呛死了，我想我必须戒掉烟。
1,来来来，看过来，送进洞房……带
1,吼～吼～吼～～难受又睡不着我要干嘛我要干嘛
1,吃个晚饭，再去游个泳，哈哈~ 不错，我需要快速减肥
1,為 什麼 在日本上圍 脖這 麼 慢?真的受不了po 一張 相要幾 分鐘 呢
1,第三，不錯 呵~ 第五!总算入围了!: : 对我狠狠爱~ ~ 哈哈哈哈哈狮子座。第二名：天蝎座。第三名：水瓶座。第四名：射手座。第五名：双鱼座。第六名：巨蟹座。
1,"好可爱哦世事無 常 享受過 程 不要期待到達 終 點 時 的圓 滿 ......后来。。。。"
1,我都等紧你地啊!!喺 咯。几时上场啊娇姐，几时到你上场啊？我想冲凉啊！阿龍 ~ ~ ~ ~ 點 解你唔等埋我呀
1,何润东太恶心了，为了专辑销量什么都豁出去了，为了泡沫之夏有高收视更是不惜牺牲朋友炒作。卖内裤里的内容可能更直接一些，包夜送专辑。啊呀，貌似还是穿过的，我外焦里嫩了何润东上节目秀内裤，称自己的内裤是白色的，还口口声称“买内裤还可以送新专辑”！呵呵，专辑成为内裤的娱乐附属产品，真所谓，内裤里的专辑啊！艺人作秀做到内裤上了，难免有天桥小贩吆喝之嫌！明星荒唐到这个地位，真够雷人的！
1,英格兰竟然和对手踢平。。。。。。。。。。。
1,。30将参加芭莎男士颁奖盛典，届时搜狐视频将全程直播，敬请期待。
1,和家裡 兩 老通話 一小時 現 在異 常興 奮 無 法入眠了
1,妈妈咪呀，可恶的静电，又烧一U 盘。。。
1,喜欢忙碌带来的充实感~ ~ ~
1,减肥怎麽 这麽 难
1,你话梁楓 华系边个狗仔呢?我唔知你讲边嘿个窝.妈的妈的.梁疯华你什么意思
1,我那破手机~ 唉~ 还是不能用手机登围脖啊！
1,我啥都看不见。看不见图象1数字：说明侵略性强、潜意识里具有很强的攻击性图象2：智力较低图象3：生活放荡败坏图象4：倾向于暴力的领导方式图象5：可能轻易被同性吸引有潜在的同性恋倾向图象6：可能轻易会精神分裂需要额外关注。
1,你们两个....囧 rz 是你是你。。哈哈哈生快！！！我要吃饺子鸟。。祝我生日快乐！
1,XOXO Gossip girl ~ ~ 衣服包包美死了……我要去买衣~ ~
1,激死我！！
1,选个课也不安心真是的~ ~ come on
1,这狗屁政策谁定的，愚蠢！！！
1,JJ 你坏了~ ~ ~ 又不听话~ ~ ~ 有谁在他身边制止他呀？还好，佩云姐现在还没有微博…医生说“你不能吃冰的”，所以我吃“火烧冰淇淋”！！！
1,"回复哈哈……搭讪你果个肯定系玩紧大惩罚！.........顶你，好明显我俾人搭讪“同学，你好，我有个朋友想识你喔，可可以留低你电话?"" "" 下？唔好啦”...........乜以家仲有人咁 搭讪?"
1,听日上8点，但而家仲精神到咩禁训唔着！！！！点算啊！
1,我在你们手心里生活还有什么好怕的，我是无敌美少女战士~ ~ ~
1,我出门了` ` ` 不带伞` ` 千万别再下雨咯
1,网通电信还是网通?进驻《神鬼世界》……有要一起的吗？点我申请加入队伍
1,妈妈的...看那两个都去看了凤姐的微波..我也去看看..后悔到想死了.恶到爆肺..我要去弄宵夜吃的嘞...我最近一直都是在哒..恶到我要用自己的话骂骂了..我不是歧视凤姐的..唉...
1,【唐僧取经的真相】
1,这背景就是logo 的主色嘛这布置怎么那么象我家粤语专辑开会中！为什么事情总是挤在一起发生呢？
1,丰田雅力士还是日产马驰？
1,今日累到无得叹~ 剩系画几笔，坐一阵都觉得要钓鱼了，到底乜回事?
1,人来了咋没人的呢？看来以后也不用很早咔咔咔
1,我就是想要看完这个。兵马俑复活惊现达人舞台。
1,感動 貨 嗚 嗚 嗚 好有爱!!我中意~ 为了安慰失恋的女孩，路人们表演的时光倒流，让人泪奔的广告
1,糟糕，貌似早上手机转的微波都不见了……
1,靠，这也能捡到如果我没拿着发微博，肯定会翻口袋哈哈我考！我震惊了！我脆弱的小心脏啊！回来的时候雨更大了顺手在路上拣了个手机…失物招领ing
1,"小X  今天给我叫俩!"
1,中午都饮到半醉状态..那么今晚食饭又饮..去唱K 又饮~ 岂不是不用回家了??我的天啊~ ~ 为烟酒事业作出巨大贡献。我深深地怕了!!
1,原来成都也有这么销魂的女的good 。。好牛比的照片
1,明天去北京，据说那里很凉爽。不过天气预报居然说这几天有雨。没那么背吧？我想玩玩耶，结果上海酷热，北京大雨？
1,多谢soulmate 晓文鸭子等等你地俾佐甘多鼓励我我知道我一定ok 既嘻嘻祝我好运吧
1,楠姐，我错了。不能看你穿学士服，陪你凹造型了。我遗憾得要死。
1,嘿嘿、君同学真的好帅哈哈哈~ 加油加油！我想看到谦谦君子同台表演！呦吼~ ~ ~ 帅哦。盲打，发地。。就见不得比自己帅的，尤其是帅那么多的
1,宝宝疯了，搂着像陈汉典那个贝司手唱歌，头都要枕到人家肩上了！！！！
1,热死我啦···我仲着件黑色衫···
1,hot -toy 的超人！现在操到2000＋了～我也想要啊
1,{ 巨愛 } 穿鞋穿襪 的風 潮徹 底翻身為 王了。衣柜里及膝脚踝膝下碎花几何毛绒细冷几何亮色任何你爱的袜子都能解放出来搭配各式的靴啊高跟牛津啊啥的……不够还可以叠穿！要保守驾驭和敢为人先放肆张扬全看你心情了……原谅语无伦次的我还在念叨这刚刚打翻的便当，啊
1,"听到见到 不如学到做到 为难来源于人心 相信自己 战胜自己的心魔 天塌地陷 岿然不动 日月星辰 唯我独尊!"
1,一会儿说天秤适合摩羯 ，一会儿说天秤最配双子。好，现在又来一个天秤适合狮子。。。⊙﹏ ⊙b 汗。天秤+狮子、金牛+巨蟹、双子+水瓶最帅的星座：水瓶最美的星座：天蝎最好看的星座：天秤、水瓶、双子最可爱的星座：双鱼最活泼的星座：白羊、水瓶、射手最专一的星座：金牛、天蝎、巨蟹最花心的星座：双子、射手、水瓶最稳重的星座摩羯 、金牛、天蝎
1,我的lily ，欲望，欲望啊主题Morning Beauty
1,"為 新電 影Tron 2010備 戰  先來 一個 1982年的版本 "
1,刚考完基本能力！~ ~ 考！~ 题太变态啦！~ ~ ~ ~ ~
1,人类可以很残忍，请停止！一个地球奖：血泪--每年全球有1亿多头鲨鱼被杀，这种屠杀行为受到亚洲市场高昂的鱼翅价格驱使。这张照片里的这只雌鲨鱼肚子里的小鲨鱼几乎已经足月。在被屠杀时，它眼里流出一行“血泪”。
1,妈了个抽就剩几天还换教官屁教官下雨天儿让我们站操场训练妈了个抽头发湿了衣服湿了本来就感冒妈了个抽冻死了啊啊啊啊
1,有人不厚道，在我边上吃可爱多，我想去shi 。。。。。。
1,林老大····是计程车司机欺负你了吗？我要灭了他·····Korean taxi drivers have bad manners !
1,魔盒……哇！厉害！
1,陆同学我喜欢我想我会成为猴子控，那你呢？它让今年的秋天变的如此多彩！
1,【神父！我有罪-第281季】某：神父，我什么时候儿能有个男人？神父：等会儿，我给你问问上帝哈。某：赶紧着！上帝怎么说？神父：你就别盼着了。。上帝说你上半生注定没男人了。某：那么就是说下半生会有了？神父：呃。。某：到底怎么着？神父：上帝说，下半生你就习惯了。。（逃跑）某：
1,俺一定要抢在某人醒来以后，某人上班之前，某人下班之前，果断速度干脆地唧唧哇哇地洗好衣服，收拾完东西，然后安静地玩会儿电脑，然后回家去。俺表示鸭梨很大……
1,刚刚发的那篇微博好像有人误会了，我成了花心男了，哈哈
1,这个必须转人工OMG ，妖 女。。。媒体一直叫嚣“体虚的宅男要小心”的妖 女.....
1,这睫毛！！！！！这皮肤！！！！！！！！谢谢这位妹子拍的图，借用一下不好意思T T 【一定要点击大图啊啊啊】
1,飞机场的MM 看过来，全新一代丰胸产品岁月无痕是你们的福音！
1,我的车不会就这样化成泡影
1,你也对男性喊？？: 我也要报复社会！！！我也要对看到的在街上所有情侣中的男性冲过去大声喊一句：孩子想他妈了！！！
1,疯了，又被雨淋透了
1,回复榜样啊！当然是美梦成真！希望答辩顺利，开心出去玩，去到美丽的~ ~ ~ ，哈~ 要做自立自强的人，做满心欢喜的人，做给周围的人带来欢乐的人。做低下头会微笑，抬起头很自信的人。
1,人的体内都有一个勤奋小人和一个懒惰小人当你犹豫不决时他们就会打架。小学时勤奋小人经常把懒惰小人打得落花流水，初中时就打成平手了，到高中时就是懒惰小人经常获胜了。可是到了大学我忽然发现他们不打架了，我嘞个去！勤奋小人被打死了...
1,因为连续三周被评选为学校里的成功班，班主任董老师亲手制作爱心蛋糕犒赏我们。by 牛通社记者虞晓文（拱宸桥小学五班）
1,学校面包房里的面包吃到想吐！
1,我好萌~ ~ ...原来十月十日是“萌节”。来自丸77的漫画
1,我已經 對 這 些小?
1,哈哈哈嫁了个双子双子座、牡 羊座。
1,结果，全交给你们地产商一家垄断发财了！商业地产与住房是两个完全不同的市场
1,我第一次觉得和另一个圈子的人交谈真的很累，趁早结束是明智的选择。
1,激气！好激气！我小你lm
1,唔捨 得食了...好好好得意吖 ....下次试下整先...既然今天是海绵宝宝的生日，要不，来块饼干？
